id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
181,2.990452412632294e-05,1.1176560292369686e-05,0.00011716728477040306,2.3433858586940914e-05,1.2932313438795973e-05,1.0044797818409279e-05,0.00011833877942990512,5.226914072409272e-05,1.0098991879203822e-05,2.0409592252690345e-05,6.842517905170098e-05,0.00014349313278216869,4.4906995753990486e-05,2.7039683118346147e-05,6.999534525675699e-05,8.923730638343841e-05,8.924385474529117e-05,1.3092818335280754e-05,6.730102904839441e-05,2.5025154172908515e-05,9.700188093120232e-05,0.00016842941113281995,0.004699803423136473,0.0052749598398804665,5.047262675361708e-05,0.9282734990119934,2.9573098800028674e-05,4.308592542656697e-05,7.990610902197659e-05,0.0007693657535128295,0.0019216220825910568,0.0012450062204152346,0.00013007201778236777,0.00018495882977731526,6.511516403406858e-05,3.23044769174885e-05,4.9233702156925574e-05,0.05007585510611534,0.00013535878679249436,0.002017857739701867,7.544282561866567e-05,4.369949601823464e-05,6.065248726372374e-06,3.518556695780717e-05,0.00020149635383859277,2.0485078493948095e-05,3.4816428524209186e-05,2.3442598831024952e-05,9.48477190831909e-06,2.8713049687212333e-05,1.4106349226494785e-05,3.284970807726495e-05,0.00010674726945580915,2.6718851586338133e-05,5.1466733566485345e-05,2.317434518772643e-05,2.0249488443369046e-05,0.00021766619465779513,1.0637271770974621e-05,1.397692449245369e-05,3.051318708457984e-05,1.0661718079063576e-05,6.138713797554374e-05,3.194136661477387e-05,4.225684097036719e-05,1.3057130672677886e-05,1.554051777929999e-05,0.0009916849667206407,2.0915083950967528e-05,2.2215230274014175e-05,2.927113018813543e-05,3.503161860862747e-05,0.00010074333113152534,6.727587606292218e-05,1.552596950205043e-05,1.6727071852074005e-05,1.0026097697846126e-05,2.7068967028753832e-05,2.127177685906645e-05,4.192215783405118e-05,1.8658634871826507e-05,3.570766784832813e-05,2.8248303351574577e-05,4.069529313710518e-05,9.491763194091618e-05,6.116002623457462e-06,1.4902300790708978e-05,7.014285984041635e-06,1.9997472918475978e-05,8.391239134653006e-06,2.6091449399245903e-05,3.493782787700184e-05,9.105129720410332e-06,4.628192982636392e-05,7.632005144841969e-05,0.0001175135257653892,0.00029752549016848207,7.268098852364346e-05,5.650681850966066e-05
182,6.218048838491086e-06,2.1217965695541352e-07,1.2995534461879288e-06,1.2144152606197167e-05,5.029546628065873e-07,7.900970899754611e-08,4.237003565776831e-07,5.391932063503191e-06,5.847581178386463e-06,3.373362744696351e-07,0.9995593428611755,4.0661329876456875e-06,7.113258561730618e-06,3.4315658012928907e-06,2.0453320757951587e-05,3.528668628405285e-07,1.0703357474994846e-05,8.707777851668652e-06,3.618222081058775e-06,8.777048492447648e-07,7.953152589834644e-07,4.0242493923869915e-06,5.739498192269821e-07,5.820651495014317e-06,7.015969458734617e-07,2.061357008642517e-06,7.438484885824437e-07,3.20376244644649e-07,3.2012212614063174e-07,9.664122444519307e-07,2.2480667212221306e-06,6.129977919044904e-06,2.1641353669110686e-06,4.1605406408962153e-07,1.3380727978073992e-05,1.7337123381366837e-06,6.455476523115067e-06,1.0861302826015162e-06,4.991500759388146e-07,1.2914806575281546e-06,1.0601711437630001e-06,1.7749081962392665e-05,3.947190805320133e-07,3.268903356001829e-06,2.5458866730332375e-05,1.5473136727450765e-06,3.1336046504293336e-06,2.0582444903993746e-07,1.2667500186580583e-06,3.3530711789353518e-06,8.957402428677597e-07,2.1345881577872206e-06,2.236715545222978e-06,3.2999314498738386e-06,3.460342270500405e-07,3.516014430715586e-07,3.5938998621531937e-07,1.2192461440463376e-07,9.902353212964954e-07,1.287767872781842e-06,8.567058671360428e-07,6.354335937430733e-07,7.808322948221758e-07,1.3944089687356609e-06,1.3818644220009446e-06,2.5073390474972257e-07,2.0465640773181804e-06,8.282046337626525e-07,5.342311055755999e-07,3.7450917034220765e-07,8.313430726047955e-07,5.737123274229816e-07,1.8543289570516208e-06,1.7494550775154494e-05,2.5866913233585365e-07,3.607635221669625e-07,2.0347152940303204e-07,2.989610038639512e-06,5.406217269410263e-07,4.2038669789690175e-07,3.8308195371428155e-07,3.853526209240954e-07,9.783645964489551e-07,2.346445580769796e-05,1.0484914128028322e-06,2.248749808586581e-07,6.735503461641201e-07,7.957082743814681e-07,2.605852671422326e-07,5.332207706487679e-07,2.2903518583916593e-06,3.365292741364101e-06,9.583403880242258e-05,1.020358126879728e-06,4.066905148647493e-06,1.0689270311559085e-05,3.6834731872659177e-05,2.2828633063909365e-06,7.894019290688448e-06
184,0.00019120877550449222,0.0003176997706759721,0.0001935486652655527,6.062364991521463e-05,9.35303105507046e-05,0.00033197723678313196,6.849163037259132e-05,0.00027327865245752037,0.00022840323799755424,7.023874786682427e-05,9.56656294874847e-05,0.00022689242905471474,0.00032515364000573754,0.00010600050882203504,0.0011439728550612926,8.644416084280238e-05,0.00044939786312170327,0.00014409278810489923,0.0001922992232721299,0.00016452051931992173,0.0003858499403577298,0.0004632460477296263,0.00016933617007452995,0.004581458400934935,0.016352619975805283,0.00015819627151358873,0.0006497561698779464,0.033713262528181076,0.00019188979058526456,0.0002562768349889666,0.0017179871210828424,0.004394229501485825,5.165530092199333e-05,5.144552415004e-05,0.00042577521526254714,7.119626388885081e-05,8.16483297967352e-05,5.260247417027131e-05,0.0003866861225105822,0.00036458586691878736,0.0002518862602300942,0.00025913387071341276,0.0032605507876724005,0.0016783156897872686,0.0009407901670783758,7.454824663000181e-05,0.00030875822994858027,0.00012329786841291934,0.00012368180614430457,0.0003568024549167603,7.559262303402647e-05,0.00011486281437100843,0.0001714497630018741,0.00022095964231994003,0.0002056735975202173,7.926694524940103e-05,0.00018102643662132323,0.0011951117776334286,0.007501766551285982,5.924032302573323e-05,0.00019274023361504078,0.7423708438873291,0.0008611389202997088,0.00034583007800392807,0.0009767492301762104,1.8148597519029863e-05,0.004537032451480627,0.0001275617687497288,6.104653584770858e-05,0.0001588764862390235,5.287431849865243e-05,0.00018713226018007845,0.00020654239051509649,0.11815568059682846,0.0005916464142501354,0.00013439188478514552,5.6568009313195944e-05,0.00014712783740833402,5.36491752427537e-05,0.0005171376396901906,0.00021139968885108829,0.030284076929092407,0.000108100357465446,0.0012477620039135218,0.00025377640849910676,0.00025051835109479725,0.0001574193884152919,3.299740274087526e-05,0.00010467838001204655,0.00023732201952952892,0.0001744297769619152,0.0006135523435659707,0.0001489639689680189,0.0006046057678759098,0.00018736833590082824,0.0008002491085790098,0.008170893415808678,7.661187555640936e-05,0.00011671459651552141
185,2.3005241018836387e-05,2.9563997827608546e-07,3.604540950163937e-07,1.6290808844132698e-06,5.868976131750969e-07,3.0918869242668734e-07,5.20563389727613e-07,1.5366259731308674e-06,8.561327149436693e-07,1.5293475996713823e-07,2.8320321234787116e-06,5.7192960412066896e-06,2.144110567314783e-06,9.091423635254614e-06,1.2816047274100129e-05,1.6023703892642516e-06,7.135936903068796e-05,8.604189133620821e-06,1.3762626622337848e-05,1.0634694262989797e-06,4.482453277887544e-06,3.969582849094877e-06,1.2694109727817704e-06,1.0521617923586746e-06,1.5712887034169398e-05,9.37684546897799e-07,1.958033635673928e-06,1.0384329698354122e-06,1.671598624852777e-06,1.2944045693075168e-06,3.631457730080001e-05,0.0003518880403134972,4.5606273602061265e-07,5.575926138590148e-07,5.228261557022051e-07,5.161134595255135e-07,3.471773197816219e-07,2.4905677946662763e-06,6.246209977689432e-06,1.2284417607588693e-06,1.2243652236065827e-05,1.9456088011793327e-06,4.049258222948993e-06,0.9988601207733154,2.3348498871200718e-05,2.4956736410786107e-07,1.64614300501853e-06,6.126089147073799e-07,6.633702923863893e-06,8.336225505445327e-07,4.012164026789833e-06,9.538144922771608e-07,5.278936896502273e-06,1.2877520703113987e-06,2.186485659194659e-07,6.859802397229942e-07,1.2496822421326215e-07,1.5867386537138373e-05,4.075898687005974e-06,5.340738198356121e-07,2.31418312068854e-06,1.915967459353851e-06,6.365118224493926e-06,6.336600222311972e-07,2.755648210950312e-06,1.5471773906483577e-07,1.9032422642339952e-05,0.00014361694047693163,2.3052577944326913e-06,2.178664544771891e-06,2.898674893003772e-06,5.04664285472245e-07,2.3257523480424425e-06,2.5547646146151237e-05,4.635973891709e-05,9.087674470720231e-07,5.141901056049392e-07,9.949496597982943e-05,1.53959277326976e-07,1.6374218603232293e-06,5.11517725954036e-07,1.8919362219094182e-06,6.00511384618585e-07,1.051249637384899e-05,7.659150469407905e-06,6.797849323447736e-07,3.2730952170823e-07,1.9257650762938283e-07,1.7259657170143328e-06,1.6420802921857103e-06,1.0152793947781902e-05,3.750417931769334e-07,1.1663553323160158e-06,1.0890727025980595e-05,7.110502906471083e-07,2.8950487831025384e-05,1.9071349015575834e-06,1.4107094102655537e-05,7.524178272433346e-06
187,8.702808554517105e-05,0.000672736729029566,0.00017271030810661614,6.532153929583728e-05,0.000587813148740679,5.6197917729150504e-05,7.550098962383345e-05,0.0002963304868899286,5.4557785915676504e-05,0.0005292757996357977,5.054612847743556e-05,0.00029459368670359254,0.0004228068864904344,6.53120077913627e-05,0.0004224083386361599,0.0003068600781261921,0.00015572839765809476,0.00015567908121738583,0.00012694214819930494,0.0007404724019579589,0.00012733910989481956,0.00018543217447586358,0.0002536191896069795,0.00016417416918557137,4.688137778430246e-05,7.83111245254986e-05,0.0006722973776049912,5.6351891544181854e-05,1.3536052392737474e-05,0.00011454768537078053,2.180883166147396e-05,5.571348810917698e-05,0.00018614409782458097,0.00017538107931613922,0.0003457587445154786,1.9115126633550972e-05,2.8639406082220376e-05,3.153544821543619e-05,6.507617945317179e-05,7.691585051361471e-05,3.630175342550501e-05,0.0011802478693425655,5.048100501880981e-05,0.00013134846813045442,0.00012246784172020853,4.654752046917565e-05,8.558484114473686e-05,0.001378774642944336,0.0009724525734782219,5.080260234535672e-05,6.67060085106641e-05,7.986253331182525e-05,0.00014962632849346846,0.0002443776756990701,0.0003837525437120348,0.0005923864082433283,0.2950054407119751,7.310377986868843e-05,3.0410032195504755e-05,0.00013719960406888276,7.754432590445504e-05,7.734668179182336e-05,0.000271159311523661,0.0003542428894434124,8.778664050623775e-05,0.01832299306988716,0.00010594493505777791,0.00011191135854460299,0.0004203395510558039,0.0010219045216217637,0.00017292768461629748,8.525093289790675e-05,4.392705159261823e-05,0.00017292438133154064,0.00017877468781080097,0.0003259125805925578,0.09308432787656784,3.161358836223371e-05,0.0009307582513429224,8.982276631286368e-05,0.0025079152546823025,0.00017158228729385883,6.777941598556936e-05,5.6376618886133656e-05,0.00011010259913746268,0.5677323937416077,0.0001757388818077743,0.0013289537746459246,0.00012402991706039757,0.0002775569446384907,0.00011792418808909133,0.00015931423695292324,0.00020647891506087035,0.00011375580652384087,0.00030690032872371376,0.0002048686583293602,5.499848703038879e-05,0.00018527750216890126,0.0012554359855130315
191,2.406444991720491e-06,1.0363206683905446e-06,3.5287712307763286e-06,1.0428377208882011e-05,5.083410314909997e-07,1.4361538660523365e-06,1.7647078038862674e-06,4.902962245978415e-06,5.494666311278706e-06,1.088437329599401e-06,2.1848416054126574e-06,2.608456952657434e-06,9.29795169213321e-06,3.5115624541504076e-06,8.534404514648486e-06,1.3110424333717674e-05,3.4282127217011293e-06,1.1223238288948778e-05,0.00017187610501423478,1.0687343092286028e-05,1.6613783373031765e-05,4.018216714030132e-06,9.18817677302286e-05,3.605723031796515e-05,0.9949874877929688,1.0730051144491881e-05,3.105901896560681e-06,1.5886718756519258e-05,9.906201739795506e-06,1.4088846000959165e-05,0.000296268641250208,4.176758466201136e-06,7.559644927823683e-07,6.79536469760933e-07,8.524626537109725e-06,2.625557954161195e-06,3.951078724639956e-06,1.1612622074608225e-05,0.0024522971361875534,1.8267688574269414e-05,0.00012101093307137489,3.32005174641381e-06,7.350846317422111e-06,0.00021661838400177658,6.491781095974147e-05,1.3722576568397926e-06,3.357687091920525e-05,4.854032340517733e-06,4.60057253803825e-06,3.862976882373914e-06,3.819687208306277e-06,3.0640401291748276e-06,3.680254394566873e-06,2.2654910480923718e-06,1.9675401290442096e-06,2.7855094231199473e-06,1.4601924931412213e-06,0.0006956857978366315,1.2108427654311527e-05,1.6879413351489347e-06,1.4287863905337872e-06,4.276009713066742e-05,3.4624265481397742e-06,2.1442263005155837e-06,4.054941655340372e-06,5.986351538922463e-07,3.4893648262368515e-05,3.0207698728190735e-05,3.376528184162453e-06,1.3302425941219553e-05,5.700176643586019e-06,1.9091580725216772e-06,5.640428298647748e-06,4.617718150257133e-05,2.0940711692674085e-05,1.136214177677175e-05,1.984099071705714e-06,0.0001014438530546613,1.57334329742298e-06,1.948015415109694e-05,9.1645179054467e-06,1.2791977496817708e-05,2.1048920189059572e-06,1.3177563232602552e-05,2.2683641418552725e-06,4.274739239917835e-06,7.203956329249195e-07,7.080284376570489e-06,4.2253661376889795e-05,7.5561752055364195e-06,1.2976826837984845e-05,2.7945775400439743e-06,1.6021239162000711e-06,1.6974234995359438e-06,1.0707593901315704e-05,4.187467311567161e-06,3.56570708390791e-05,2.0850418877671473e-05,7.789612936903723e-06
192,4.032002379972255e-06,0.999213457107544,1.128347958001541e-05,2.2422143956646323e-05,1.1342807738401461e-05,4.1804692045843694e-06,9.99005169433076e-06,0.000128629500977695,1.9841383618768305e-05,7.593158807139844e-05,2.290563998030848e-06,9.513174518360756e-06,1.7237933207070455e-05,1.9322801563248504e-06,6.492447482742136e-06,2.649607949933852e-06,2.4498558559571393e-06,2.5025390186783625e-06,1.7928778106579557e-06,6.358604309752991e-07,2.7869396035384852e-06,6.225531251402572e-06,2.4542359824408777e-06,8.982086001196876e-06,2.438332330712001e-06,2.5300705601694062e-06,3.733271296368912e-05,2.4999503693834413e-06,4.52199765277328e-06,4.906195499643218e-06,3.88147827834473e-06,9.525148925604299e-06,4.315450951253297e-06,2.3294392121897545e-06,4.589451691572322e-06,3.4162385418312624e-06,1.0908984222623985e-06,1.277182263947907e-06,2.7843466341437306e-06,1.0967129355776706e-06,1.7767263216228457e-06,1.545938357594423e-05,5.241573035164038e-06,2.040275603576447e-06,5.089161732030334e-06,1.1748429642466363e-06,7.711644229857484e-07,4.73722775495844e-06,1.5836227248655632e-05,5.48503930986044e-06,9.486624890087114e-07,9.710408903629286e-07,1.498034066571563e-06,2.6927582439384423e-06,2.950058615169837e-06,5.68297423342301e-07,3.417969082875061e-06,1.0552366802585311e-06,2.0645504719141172e-06,3.097507715210668e-06,1.8192281459050719e-06,6.655011929979082e-06,9.685362556410837e-07,1.2440481441444717e-05,5.000103556085378e-06,2.437730245219427e-06,7.714425009908155e-07,5.619642138299241e-07,1.2802053106497624e-06,1.1379385796317365e-05,1.8215091586171184e-06,5.821718332299497e-06,1.649623641242215e-06,9.818170838116203e-06,1.4435181583394296e-06,3.806610948231537e-06,1.8744625776889734e-05,3.186694925716438e-07,4.813150098925689e-06,1.1719200756488135e-06,2.4332601242349483e-05,5.192466687731212e-06,3.2553398341406137e-06,3.7391946534626186e-06,6.225573088158853e-06,5.615946065518074e-05,4.068328962603118e-06,1.9323388187331147e-06,1.8584381678010686e-06,3.6592880405805772e-06,7.4127406151092146e-06,1.4675925740448292e-05,1.722791694191983e-06,9.518202205072157e-06,4.44333090854343e-06,1.880451600300148e-05,3.957199623982888e-06,4.546309355646372e-07,1.496270670031663e-06
193,1.2611040801857598e-05,3.7178419006522745e-05,0.995918333530426,0.00024285282415803522,5.0680631829891354e-05,0.00018793987692333758,6.13184820394963e-05,5.933885768172331e-05,1.5387227904284373e-05,1.982425237656571e-05,4.957042165187886e-06,4.9175821914104745e-05,7.0562432483711746e-06,1.3191412108426448e-05,4.427541625773301e-06,6.251828745007515e-05,4.6600267523899674e-05,6.383730942616239e-05,8.201713353628293e-05,2.0021996078867232e-06,3.056800551348715e-06,1.8185062799602747e-05,6.94878472131677e-05,1.0283843948855065e-05,1.1034742783522233e-05,7.389538950519636e-05,5.0431663112249225e-05,1.2435693861334585e-05,0.00019291618082206696,3.2149197068065405e-05,8.0586132753524e-06,2.3553267965326086e-05,1.8769835151033476e-05,1.4142592590360437e-05,2.222172770416364e-05,0.00010285340249538422,6.13267911830917e-05,1.4485694919130765e-05,3.101143011008389e-05,3.248903885832988e-05,1.6832407709443942e-05,4.9380858399672434e-05,1.1945428923354484e-05,2.3449387299478985e-05,3.0433286156039685e-05,2.4476161343045533e-05,5.5219985370058566e-05,8.408604116993956e-06,3.212371439076378e-06,5.136114123160951e-05,4.661033017328009e-06,3.989405286120018e-06,1.387865540891653e-05,3.565258339222055e-06,5.2468567446339875e-06,4.688888566306559e-06,7.221765372378286e-06,0.0002781643415801227,1.796220021788031e-05,8.288505341624841e-05,8.683533451403491e-06,2.9937897124909796e-05,1.080857418855885e-05,1.8308926883037202e-05,2.7022661015507765e-05,7.601403012813535e-06,5.502957719727419e-05,5.578478067036485e-06,2.2388476281776093e-05,6.966255023144186e-05,0.0005218989681452513,4.808639641851187e-05,3.481535168248229e-05,2.5480616386630572e-05,5.099147074361099e-06,2.973470873257611e-05,2.6334926587878726e-05,2.548567317717243e-05,8.013848855625838e-06,8.264357347798068e-06,2.8716929591610096e-05,7.113374158507213e-05,0.00012368436728138477,8.252424777310807e-06,9.279140613216441e-06,1.853529829531908e-05,9.954505003406666e-06,1.0495219612494111e-05,2.2124077077023685e-05,2.144116115232464e-05,3.9103655581129715e-05,5.811119990539737e-06,6.029757423675619e-05,1.631089071452152e-05,1.4209214896254707e-05,1.7016993297147565e-05,8.357521437574178e-05,1.8775982653096435e-06,8.986458851723e-06
195,0.0016592404572293162,0.0005321829812601209,0.0011927206069231033,0.0005599383730441332,0.0005307638202793896,0.0005495495861396194,0.0010269704507663846,0.0004333632823545486,0.00044054893078282475,0.0005367493722587824,0.0006725675193592906,0.005336108151823282,0.001256363932043314,0.0006393063231371343,0.003961971495300531,0.005631663836538792,0.006254859268665314,0.0009677441557869315,0.0038630501367151737,0.0035448730923235416,0.05616680905222893,0.030314942821860313,0.006100498139858246,0.02116376720368862,0.002661638194695115,0.09985843300819397,0.0004470122803468257,0.002062598243355751,0.0016687809256836772,0.0832434818148613,0.01946958154439926,0.004512907937169075,0.006341724656522274,0.0019121048972010612,0.004771765787154436,0.0006340580875985324,0.0007054943707771599,0.007058876566588879,0.005583893042057753,0.0307109747081995,0.0028264173306524754,0.0005744800437241793,0.0006157942116260529,0.008718516677618027,0.0032026360277086496,0.0006697732605971396,0.002149895764887333,0.00038785909418947995,0.0007892685243859887,0.0009062549797818065,0.0024127282667905092,0.002796163083985448,0.0020265637431293726,0.00033941742731258273,0.001007721875794232,0.0015570258256047964,0.0008944223518483341,0.02149983122944832,0.0005816256161779165,0.0007286228355951607,0.00236360146664083,0.0013064490631222725,0.00400501349940896,0.0004475326859392226,0.002481539500877261,0.0010506047401577234,0.0026629255153238773,0.047075361013412476,0.0035422807559370995,0.002007167786359787,0.0012938641011714935,0.0006338141392916441,0.004122630227357149,0.003900727489963174,0.004582323599606752,0.0009228975395672023,0.0010182547848671675,0.012489872984588146,0.0011206534691154957,0.0018396935192868114,0.0008496720693074167,0.003294646041467786,0.0008034527418203652,0.0007496498874388635,0.0010739524150267243,0.0007489880663342774,0.0004282429872546345,0.0013712174259126186,0.0024949919898062944,0.00045429987949319184,0.0028418994043022394,0.0008186206687241793,0.0025161185767501593,0.002814010251313448,0.010028966702520847,0.01036172267049551,0.0010574263287708163,0.37803325057029724,0.0007266334141604602
197,8.875455932866316e-06,2.4551009119022638e-06,2.6502966647967696e-06,4.45797650172608e-06,1.5672716244807816e-06,8.771547186370299e-07,1.995291131606791e-05,1.2755159332300536e-05,9.831966963247396e-06,1.3472120372171048e-05,5.1809616707032546e-05,2.410614615655504e-05,7.051747525110841e-05,3.4183751722594025e-06,8.852872997522354e-05,4.71924749945174e-06,4.582101610139944e-06,8.127038017846644e-05,2.0242562186467694e-06,0.00012174836592748761,3.236799966543913e-05,4.220570644974941e-06,5.871725079487078e-06,9.19891863304656e-06,1.5624667867086828e-05,6.810158083681017e-06,2.9870013804611517e-06,1.0792589819175191e-05,3.6210478810971836e-06,3.503800598991802e-06,4.003355570603162e-06,1.0369060873927083e-05,5.8718146647152025e-06,1.7339043552055955e-05,2.1059506252640858e-05,5.908540515520144e-06,6.314213351288345e-06,4.066612291353522e-06,3.5526804822438862e-06,3.437801296968246e-06,5.039355983171845e-06,1.7528413081890903e-05,4.393476501718396e-06,2.4629514882690273e-05,4.311828433856135e-06,1.4884869415254798e-05,1.3387512808549218e-05,7.4380463956913445e-06,4.770534360432066e-06,1.4439270671573468e-05,1.1768503100029193e-05,0.00017798037151806056,0.0017826840048655868,3.420444409130141e-05,0.0003923648037016392,1.835963485063985e-05,6.2474455262417905e-06,4.707236712420126e-06,1.376181717205327e-05,8.710523616173305e-06,4.7766843636054546e-06,7.334863767027855e-06,4.153319969191216e-05,3.043479773623403e-05,7.559344339824747e-06,7.350128726102412e-06,6.419705641746987e-06,4.653030373447109e-06,6.9304765020206105e-06,1.2406744644977152e-05,1.9179533410351723e-06,3.427534920774633e-06,5.409730420069536e-06,7.844157153158449e-06,5.472275006468408e-05,8.175884431693703e-06,3.552395583028556e-06,3.516312062856741e-05,8.232303116528783e-06,9.525558562017977e-05,2.0524828869383782e-05,4.688424269261304e-06,6.723836577293696e-06,0.9959421753883362,7.442416972480714e-06,2.3881680135673378e-06,3.081879185629077e-05,3.38508084496425e-06,3.472915068414295e-06,2.3911443349788897e-06,3.6216213175066514e-06,0.00013973863678984344,7.782356078678276e-06,2.6508275823289296e-06,7.663334690732881e-05,3.1792478694114834e-05,6.0945487348362803e-05,1.9532737496774644e-05,1.1910450666618999e-05
200,1.1327390438964358e-06,9.10316032332048e-07,2.6930031253868947e-06,6.742290224792669e-06,6.802792427151871e-07,2.1794620863602177e-07,1.728725465000025e-06,1.0586555617919657e-05,9.003211744129658e-06,1.7174944844100537e-07,1.1410758133933996e-06,1.0334126727684634e-06,2.7976698220300023e-06,2.568993068052805e-06,3.2326825021300465e-06,1.1854322110593785e-05,2.179174316552235e-06,3.30041439156048e-06,0.00012412974319886416,9.922777053361642e-07,4.98185227115755e-06,1.0614867278491147e-06,0.0002654098207131028,6.687825134576997e-06,0.0019081871723756194,4.830930265597999e-06,1.8466943174644257e-07,9.091594961319061e-07,5.858870281372219e-06,1.890098246803973e-05,9.41368671192322e-06,1.696153231023345e-05,6.31446255283663e-07,3.05418416246539e-06,1.603777491254732e-06,2.1097102944622748e-06,3.739606199815171e-06,3.3490621262899367e-06,0.0005149604985490441,0.00014262496551964432,0.9961776733398438,1.5186432165137376e-06,2.1431849290820537e-06,0.0002956577227450907,7.064229521347443e-06,1.9760238956223475e-06,1.5312876712414436e-05,1.0724476169343689e-06,2.590211352071492e-06,9.327081897936296e-07,1.0279084108333336e-06,3.6326932786323596e-06,9.58196324063465e-07,4.2373329733891296e-07,1.9611894686022424e-07,3.363630298736098e-07,3.6810865822189953e-07,8.280008842120878e-06,2.029739334830083e-05,9.681210713097244e-07,3.065029432036681e-06,1.9551400782802375e-06,7.900474088273768e-07,5.727837333324715e-07,1.6579454040765995e-06,3.3503286545055744e-07,5.0623757488210686e-06,1.854569563874975e-05,1.0886559493883396e-06,2.4160813154594507e-06,1.0083330380439293e-05,8.198576892937126e-07,3.3592914405744523e-06,8.051109034568071e-06,3.866581755573861e-05,5.889797307645495e-07,1.4397118093256722e-06,0.000191845276276581,4.6026792688280693e-07,1.9971021174569614e-06,2.6341595003032126e-06,3.8201665120141115e-06,3.9734601386953727e-07,4.4589069148059934e-06,1.6419102166764787e-06,5.220236403147283e-07,4.262136314991949e-07,3.9019150790409185e-06,1.028136375680333e-05,1.4624454252043506e-06,7.144262781366706e-06,1.0537888783801463e-06,1.618246869838913e-06,1.5716000234533567e-06,2.8884901439596433e-06,7.068346803862369e-06,5.664905984303914e-06,3.6461740364757134e-06,1.9740064090001397e-06
